trna(5-methylaminomethyl-2-thiouridylate)-methyltransferase,monoraphidium neglectum,3
uncharacterized protein ywlc,monoraphidium neglectum,2
"beta-1,4-xylanase",monoraphidium neglectum,2
60s ribosomal protein l4,monoraphidium neglectum,2
putative 2-oxoglutarate/malatecarrier protein,monoraphidium neglectum,2
5'-nucleotidase,monoraphidium neglectum,2
"dynein, axonemal, heavy chain 11",monoraphidium neglectum,2
ubiquitin specific peptidase 24,monoraphidium neglectum,2
"ferredoxin thioredoxin reductase, beta subunit",monoraphidium neglectum,2
pre-mrna-splicing factor 38b,monoraphidium neglectum,2
chlorophyll a-b binding protein,monoraphidium neglectum,14
3-isopropylmalate/(r)-2-methylmalatedehydratase small subunit,monoraphidium neglectum,2
far upstream element-binding protein 3,monoraphidium neglectum,2
miab-like trna modifying enzyme ylig,monoraphidium neglectum,2
lrr repeat and ubiquitin-like domain-containing protein,monoraphidium neglectum,2
ubiquitin and wlm domain-containing protein,monoraphidium neglectum,2
photosystem ii reaction center w protein,monoraphidium neglectum,3
dna-3-methyladenine glycosylase ii,monoraphidium neglectum,2
ribose-phosphate pyrophosphokinase,monoraphidium neglectum,3
putative fam18-like protein,monoraphidium neglectum,2
"aminotransferase, classes i and ii",monoraphidium neglectum,2
tyramine oxidase,monoraphidium neglectum,2
n-acyl phosphatidylethanolamine phospholipase d,monoraphidium neglectum,2
protease do-like 8,monoraphidium neglectum,2
intermediate peptidase,monoraphidium neglectum,4
hiv tat-specific factor 1,monoraphidium neglectum,2
60s ribosomal protein l27,monoraphidium neglectum,4
oligopeptidase b,monoraphidium neglectum,8
5-methyltetrahydrofolate-homocysteine methyltransferase reductase,monoraphidium neglectum,2
(acyl-carrier-protein) s-malonyltransferase,monoraphidium neglectum,2
glutamate decarboxylase,monoraphidium neglectum,3
nima (never in mitosis a)-related kinase,monoraphidium neglectum,5
photosystem i reaction center subunit v,monoraphidium neglectum,2
otu domain-containing protein 6b,monoraphidium neglectum,2
sodium/hydrogen exchanger 8,monoraphidium neglectum,3
ubiquitin thioesterase otu1,monoraphidium neglectum,3
putative seed maturation protein pm36 like protein,monoraphidium neglectum,2
glycyl-trna synthetase alpha chain,monoraphidium neglectum,3
exocyst complex component sec3b,monoraphidium neglectum,2
cytosolic non-specific dipeptidase,monoraphidium neglectum,2
peptidase m20,monoraphidium neglectum,2
protein fam63a,monoraphidium neglectum,2
major facilitator superfamily domain-containing protein 5,monoraphidium neglectum,4
transcription initiation factor tfiid subunit12,monoraphidium neglectum,2
initiation factor 2b related protein,monoraphidium neglectum,2
putative serine/threonine-protein,monoraphidium neglectum,5
vacuolar protein sorting-associated like protein 52,monoraphidium neglectum,4
guanylate-binding protein 6,monoraphidium neglectum,3
carbonic anhydrase,monoraphidium neglectum,8
t-complex protein 1 subunit epsilon,monoraphidium neglectum,2
pheophorbide a oxygenase,monoraphidium neglectum,7
l-gulonolactone oxidase,monoraphidium neglectum,2
sugar transport protein 5,monoraphidium neglectum,3
putative protein yipf1 like protein,monoraphidium neglectum,2
chromatin remodeling complex subunit,monoraphidium neglectum,3
carbohydrate/purine kinase,monoraphidium neglectum,2
ubiquitin-conjugating enzyme e2 h,monoraphidium neglectum,3
lmbr1 domain-containing protein 2,monoraphidium neglectum,2
8-amino-7-oxononanoate synthase,monoraphidium neglectum,4
phenolpthiocerol synthesis polyketide synthase ppsa,monoraphidium neglectum,4
ribosomal protein s13,monoraphidium neglectum,2
block of proliferation 1,monoraphidium neglectum,2
nb-arc domain-containing protein,monoraphidium neglectum,2
trna-dihydrouridine synthase 3,monoraphidium neglectum,3
ubiquitin-like modifier-activating enzyme 5,monoraphidium neglectum,3
phosphate carrier protein,monoraphidium neglectum,2
putative lipid kinase,monoraphidium neglectum,2
abc transporter family protein,monoraphidium neglectum,2
nadph2:quinone reductase,monoraphidium neglectum,4
programmed cell death 6-interacting protein,monoraphidium neglectum,3
heterogeneous nuclear ribonucleoprotein q,monoraphidium neglectum,3
putative aarf domain-containing protein kinase,monoraphidium neglectum,13
"qc-snare protein, sft1 family",monoraphidium neglectum,2
e3 ubiquitin-protein ligase nedd4,monoraphidium neglectum,2
histone acetyltransferase myst1,monoraphidium neglectum,2
spindle pole body protein,monoraphidium neglectum,2
putative lipoprotein,monoraphidium neglectum,3
putative zinc metalloprotease,monoraphidium neglectum,2
putative metal chaperone ycic,monoraphidium neglectum,2
nad dependent epimerase/dehydratase family,monoraphidium neglectum,2
protein p80,monoraphidium neglectum,4
amidohydrolase,monoraphidium neglectum,2
chaperone protein dnaj 6,monoraphidium neglectum,2
amino acid transporter,monoraphidium neglectum,5
brefeldin a-inhibited guanine nucleotide-exchange protein 2,monoraphidium neglectum,2
carnitine/acylcarnitine carrier-like protein,monoraphidium neglectum,2
beta-carotene ketolase,monoraphidium neglectum,2
"acetyl-coa carboxylase, biotin carboxylase",monoraphidium neglectum,2
o-methyltransferase family protein,monoraphidium neglectum,2
"aldo-keto reductase, putative",monoraphidium neglectum,2
50s ribosomal protein l15,monoraphidium neglectum,4
60s ribosomal protein l6,monoraphidium neglectum,4
50s ribosomal protein l11,monoraphidium neglectum,2
leishmanolysin-like peptidase,monoraphidium neglectum,2
zinc-metallopeptidase-like protein,monoraphidium neglectum,3
protein strawberry notch,monoraphidium neglectum,2
cystinosin,monoraphidium neglectum,2
serine/threonine-protein kinase ctr1,monoraphidium neglectum,3
ap2-like ethylene-responsive transcription factor,monoraphidium neglectum,3
putative chaperone protein hsp31,monoraphidium neglectum,3
dual-specificity tyrosine-(y)-phosphorylation regulated kinase,monoraphidium neglectum,3
zinc finger ccch domain-containing protein,monoraphidium neglectum,2
anthocyanidin 3-o-glucosyltransferase,monoraphidium neglectum,2
component of oligomeric golgi complex 4,monoraphidium neglectum,2
putative acetyltransferase nsi,monoraphidium neglectum,3
atp-dependent helicase sth1/snf2,monoraphidium neglectum,2
ankyrin-3,monoraphidium neglectum,3
phospho-l-seryl-trnasec:l-selenocysteinyl-trnasynthase,monoraphidium neglectum,2
tetratricopeptide repeat and ankyrin repeat containing 1,monoraphidium neglectum,2
ion transport 2 domain protein,monoraphidium neglectum,2
metal tolerance protein c4,monoraphidium neglectum,2
set1/ash2 histone methyltransferase complex subunit ash2,monoraphidium neglectum,2
aminomethyltransferase,monoraphidium neglectum,4
proto-oncogene tyrosine-protein kinase lck,monoraphidium neglectum,2
"o-methyltransferase, family 2 o-methyltransferase",monoraphidium neglectum,2
3-methylcrotonyl-coa carboxylase alpha subunit,monoraphidium neglectum,2
double stranded rna-binding protein,monoraphidium neglectum,2
basal body protein,monoraphidium neglectum,2
60s ribosomal protein l30,monoraphidium neglectum,2
phosphoribosyl-atp pyrophosphohydrolase/ phosphoribosyl-amp cyclohydrolase,monoraphidium neglectum,2
syntaxin,monoraphidium neglectum,2
"fumarate hydratase, class ii",monoraphidium neglectum,3
stearoyl-coa desaturase (delta-9desaturase),monoraphidium neglectum,9
band 7 protein,monoraphidium neglectum,3
beta-ig-h3/fasciclin,monoraphidium neglectum,3
25.3 kda vesicle transport protein,monoraphidium neglectum,2
beta-mannan synthase,monoraphidium neglectum,3
mlo-like protein 12,monoraphidium neglectum,2
agmatine deiminase,monoraphidium neglectum,9
trna guanosine-2'-o-methyltransferase trm11 like protein,monoraphidium neglectum,2
3-beta hydroxysteroid dehydrogenase/isomerase family protein,monoraphidium neglectum,2
brown fat uncoupling protein 1,monoraphidium neglectum,2
dna helicase ii / atp-dependent dna helicase pcra,monoraphidium neglectum,2
uncharacterized protein ycf36,monoraphidium neglectum,3
aldehyde dehydrogenase (nad+),monoraphidium neglectum,4
tetratricopeptide repeat protein 1,monoraphidium neglectum,2
glutamate n-acetyltransferase /amino-acid n-acetyltransferase,monoraphidium neglectum,2
putative 26s proteasome non-atpase regulatory subunit 7,monoraphidium neglectum,2
rna 3'-terminal phosphate cyclase,monoraphidium neglectum,2
glutathione s-transferase dhar1,monoraphidium neglectum,2
putative udp-n-acetylglucosamine--peptiden-acetylglucosaminyltransferase spindly,monoraphidium neglectum,2
s-(hydroxymethyl)glutathionedehydrogenase / alcohol dehydrogenase,monoraphidium neglectum,2
thylakoid lumenal protein 1,monoraphidium neglectum,2
3-ketoacyl-coa synthase 1,monoraphidium neglectum,3
heme peroxidase-related protein,monoraphidium neglectum,3
40s ribosomal protein s20-1,monoraphidium neglectum,2
40s ribosomal protein s25-3,monoraphidium neglectum,3
coiled-coil domain-containing protein 77,monoraphidium neglectum,2
cyclin-a1-1,monoraphidium neglectum,2
kinesin-2,monoraphidium neglectum,4
"rna-binding protein c3, celf family",monoraphidium neglectum,2
cyanate lyase,monoraphidium neglectum,4
inner membrane protein,monoraphidium neglectum,4
tryptophan-rich sensory protein,monoraphidium neglectum,3
putative rna-binding protein,monoraphidium neglectum,6
glucose-6-phosphate isomerase,monoraphidium neglectum,5
"flu chloroplast precursor, alternative spliced version l-flp",monoraphidium neglectum,2
40s ribosomal protein s28,monoraphidium neglectum,3
glutathione reductase,monoraphidium neglectum,2
cop9 signalosome complex subunit 5,monoraphidium neglectum,2
vacuolar cation/proton exchanger 3,monoraphidium neglectum,2
"cellulose synthase/ transferase, transferring glycosyl group",monoraphidium neglectum,2
ran-binding protein 1 domain-containing protein/ ranbp1 domain-containing protein,monoraphidium neglectum,2
ubiquilin-1,monoraphidium neglectum,2
putative ribosomal rna methyltransferase nop2,monoraphidium neglectum,2
melanotransferrin,monoraphidium neglectum,2
eukaryotic translation initiation factor 3 subunit d-2,monoraphidium neglectum,2
maf-like protein,monoraphidium neglectum,2
flagellar radial spoke protein 6,monoraphidium neglectum,2
cystathionine gamma-synthase,monoraphidium neglectum,4
putative protein phosphatase 2c 12,monoraphidium neglectum,2
origin recognition complex subunit 2,monoraphidium neglectum,2
ankyrin-1,monoraphidium neglectum,6
psbp domain-containing protein 4,monoraphidium neglectum,3
protein viaa,monoraphidium neglectum,2
glycerophosphodiester phosphodiesterase gde1,monoraphidium neglectum,2
clp protease adaptor protein,monoraphidium neglectum,2
fe-s oxidoreductase,monoraphidium neglectum,3
adenylate kinase,monoraphidium neglectum,3
elongation factor ts,monoraphidium neglectum,3
f1f0 atp synthase associated 14.3kda protein,monoraphidium neglectum,3
putative gtp-binding protein typa/bipa like protein,monoraphidium neglectum,3
putative lipid kinase yegs-like protein,monoraphidium neglectum,2
polycystic kidney and hepatic disease 1-like 1,monoraphidium neglectum,2
putative cystinosin like protein,monoraphidium neglectum,6
organic cation transporter protein,monoraphidium neglectum,3
trna (uracil-5-)-methyltransferase,monoraphidium neglectum,2
aquaporin pip1-2,monoraphidium neglectum,2
trna (adenine-n1-)-methyltransferase,monoraphidium neglectum,2
putative tlc domain-containing protein,monoraphidium neglectum,2
actin,monoraphidium neglectum,3
e3 ubiquitin-protein ligase,monoraphidium neglectum,11
glycerol-3-phosphate dehydrogenase(nad+),monoraphidium neglectum,2
putative serine/threonine-protein kinase pats1,monoraphidium neglectum,11
putative receptor protein kinase tmk1,monoraphidium neglectum,2
structural maintenance of chromosomes protein 5,monoraphidium neglectum,2
ctd small phosphatase-like protein 2,monoraphidium neglectum,2
peptide-methionine (s)-s-oxidereductase,monoraphidium neglectum,5
actin-related protein 4,monoraphidium neglectum,4
ribonucleoprotein-associated protein,monoraphidium neglectum,2
diacylglycerol acyltransferase,monoraphidium neglectum,2
sacsin,monoraphidium neglectum,2
kinesin-related protein,monoraphidium neglectum,2
"dynein light chain, flagellar outer arm",monoraphidium neglectum,5
wd repeat-containing protein 90,monoraphidium neglectum,3
sulfonate/nitrate/taurine transport system substrate-binding protein,monoraphidium neglectum,2
phenylacetate-coa ligase,monoraphidium neglectum,2
putative protein rft1 like protein,monoraphidium neglectum,2
protein geranylgeranyltransferase typeii,monoraphidium neglectum,3
putative nadh-dependent butanol dehydrogenase 1,monoraphidium neglectum,2
malate dehydrogenase (oxaloacetate-decarboxylating)(nadp+),monoraphidium neglectum,7
aldo/keto reductase,monoraphidium neglectum,5
urea carboxylase,monoraphidium neglectum,2
aspartyl-trna(asn)/glutamyl-trna (gln)amidotransferase subunit a,monoraphidium neglectum,3
putative urea active transporter 1,monoraphidium neglectum,2
atp-dependent rna helicase ddx41,monoraphidium neglectum,2
sodium channel protein type 1 subunit alpha,monoraphidium neglectum,2
dead-box atp-dependent rna helicase 17,monoraphidium neglectum,2
tp53 regulating kinase,monoraphidium neglectum,2
putative upf0454 protein c12orf49lags:precursor,monoraphidium neglectum,2
peptide chain release factor 1,monoraphidium neglectum,3
isocitrate dehydrogenase,monoraphidium neglectum,3
inner membrane albino3-like protein 1,monoraphidium neglectum,2
cyclin-a3-2,monoraphidium neglectum,2
ubiquitin-like domain containing ctd phosphatase 1,monoraphidium neglectum,2
ap-1 complex subunit beta-1,monoraphidium neglectum,3
pre-mrna-splicing factor 38a,monoraphidium neglectum,2
putative adp-ribosylation factor gtpase-activating protein agd6,monoraphidium neglectum,2
chloride channel protein d,monoraphidium neglectum,2
"fanconi anemia, complementation group m",monoraphidium neglectum,2
ubiquitin-activating enzyme e1,monoraphidium neglectum,2
transcription factor,monoraphidium neglectum,2
sodium/hydrogen exchanger 3,monoraphidium neglectum,2
cullin 4,monoraphidium neglectum,3
30s ribosomal protein s1,monoraphidium neglectum,5
leucine-rich repeat-containing protein 9,monoraphidium neglectum,2
sec14 cytosolic factor,monoraphidium neglectum,4
histone deacetylase,monoraphidium neglectum,4
s-adenosylmethionine synthetase,monoraphidium neglectum,4
exosome complex exonuclease dis3/rrp44,monoraphidium neglectum,3
carotenoid isomerase,monoraphidium neglectum,4
40s ribosomal protein s10,monoraphidium neglectum,2
magnesium transporter mgte,monoraphidium neglectum,2
putative nucleosome assembly protein,monoraphidium neglectum,3
"protein phosphatase 2 (formerly 2a), regulatory subunit b''",monoraphidium neglectum,2
3-ketoacyl-coa synthase 4,monoraphidium neglectum,6
prostaglandin e synthase 2,monoraphidium neglectum,2
transcription initiation factor tfiid subunit 5,monoraphidium neglectum,2
zinc finger a20 and an1 domain-containing stress-associated protein 6,monoraphidium neglectum,2
rna polymerase ii transcription factor b subunit 2,monoraphidium neglectum,2
putative signal recognition particle protein,monoraphidium neglectum,2
"superoxide dismutase, fe-mn family",monoraphidium neglectum,3
